id,[Random] First Name,[Random] Last Name,Lead Source,Created Date,Created Month,Became an MQL Date,MQL Month,Opportunity Created Date,Opportunity Month,Closed Date,Closed Month,Account ID,Account Domain,Account Name,Account Country,Account Continent,Opportunity ID,Product,Stage Status,New business booking $,MQL month / year,MQL to OPP date diff,OPP month / year,OPP to CW date diff,Closed month / year
8517,Thomas,Gray,Request Demo,28/03/2023,01/03/2023,31/03/2023,03/01/2023,,,,,16900000000000000000,company3125273398.com,Company3125273398,Haiti,North America,,,,0,03/01/2023,,,,
8520,Laura,Price,Request Demo,17/06/2023,01/06/2023,19/06/2023,06/01/2023,,,,,1170000000000000000,company9865626761.com,Company9865626761,Bulgaria,Europe,,,,0,06/01/2023,,,,
8525,Bruce,Johnson,Signup,09/09/2023,01/09/2023,24/09/2023,09/01/2023,,,,,17800000000000000000,company7178360341.com,Company7178360341,Chile,South America,,,,0,09/01/2023,,,,
8546,Connor,Young,Signup,28/07/2023,01/07/2023,02/08/2023,08/01/2023,,,,,4230000000000000000,company8391252809.com,Company8391252809,Greece,Europe,,,,0,08/01/2023,,,,
8550,Jacqueline,Hernandez,Signup,20/06/2023,01/06/2023,22/06/2023,06/01/2023,,,,,732000000000000000,company8289790160.com,Company8289790160,Trinidad and Tobago,North America,,,,0,06/01/2023,,,,
8553,Mary,Petty,Signup,08/12/2023,01/12/2023,10/12/2023,12/01/2023,,,,,231000000000000000,company4456880581.com,Company4456880581,Haiti,North America,,,,0,12/01/2023,,,,
8554,Sarah,Johnson,Signup,27/04/2023,01/04/2023,18/06/2023,06/01/2023,,,,,6390000000000000000,company5220303922.com,Company5220303922,Guatemala,North America,,,,0,06/01/2023,,,,
8555,Roberta,Jones,Signup,11/12/2023,01/12/2023,12/12/2023,12/01/2023,12/19/23,12/01/2023,12/22/23,12/01/2023,7790000000000000000,company869822606.com,Company869822606,Greece,Europe,opp5206048175,Free,Closed Lost,0,12/01/2023,0,12/01/2023,0,12/01/2023
8556,Rebecca,Brooks,Signup,12/02/2023,01/02/2023,17/02/2023,02/01/2023,,,,,11500000000000000000,company894543355.com,Company894543355,Grenada,North America,,,,0,02/01/2023,,,,
8560,Teresa,Smith,Request Demo,16/10/2023,01/10/2023,17/10/2023,10/01/2023,,,,,10300000000000000000,company3000341592.com,Company3000341592,Albania,Europe,,,,0,10/01/2023,,,,
8564,Brandon,Smith,Signup,02/05/2023,01/05/2023,25/07/2023,07/01/2023,7/28/23,07/01/2023,9/16/23,09/01/2023,7770000000000000000,company3495746956.com,Company3495746956,Argentina,South America,opp2243413436,Free,Closed Won,0,07/01/2023,0,07/01/2023,2,09/01/2023
8572,Joshua,Williams,Request Demo,30/05/2023,01/05/2023,31/05/2023,05/01/2023,,,,,16900000000000000000,company333032072.com,Company333032072,US,North America,,,,0,05/01/2023,,,,
8581,Robert,Smith,Request Demo,06/08/2023,01/08/2023,07/08/2023,08/01/2023,,,,,15000000000000000000,company2671263584.com,Company2671263584,Serbia,Europe,,,,0,08/01/2023,,,,
8590,Alexis,Melton,Signup,03/10/2023,01/10/2023,04/10/2023,10/01/2023,,,,,8090000000000000000,company226580363.com,Company226580363,Zimbabwe,Africa,,,,0,10/01/2023,,,,
8595,Latoya,Elliott,Signup,21/02/2023,01/02/2023,05/03/2023,03/01/2023,,,,,17600000000000000000,company214100214.com,Company214100214,Netherlands,Europe,,,,0,03/01/2023,,,,
8596,Scott,Hawkins,Signup,13/10/2023,01/10/2023,18/10/2023,10/01/2023,10/20/23,10/01/2023,10/24/23,10/01/2023,2920000000000000000,company6856889307.com,Company6856889307,Norway,Europe,opp7744037639,Professional Monthly,Closed Lost,100,10/01/2023,0,10/01/2023,0,10/01/2023
8599,Donald,Ball,Request Demo,25/10/2023,01/10/2023,20/12/2023,12/01/2023,12/29/23,12/01/2023,,,14500000000000000000,company521236497.com,Company521236497,Costa Rica,North America,opp5414587524,Business Monthly,Legal,500,12/01/2023,0,12/01/2023,,
8606,Courtney,Mcdonald,Request Demo,11/04/2023,01/04/2023,16/04/2023,04/01/2023,,,,,904000000000000000,company7940073256.com,Company7940073256,Malaysia,Asia,,,,0,04/01/2023,,,,
8607,Chad,Arnold,Signup,21/04/2023,01/04/2023,23/04/2023,04/01/2023,09/05/2023,09/01/2023,9/19/23,09/01/2023,7880000000000000000,company4659459799.com,Company4659459799,Latvia,Europe,opp2454351645,Free,Closed Won,0,04/01/2023,5,09/01/2023,0,09/01/2023
8609,Kathy,Ortega,Request Demo,27/09/2023,01/09/2023,29/09/2023,09/01/2023,,,,,13000000000000000000,company4961679782.com,Company4961679782,Denmark,Europe,,,,0,09/01/2023,,,,
8610,Anthony,Palmer,Gated Content,26/10/2023,01/10/2023,07/11/2023,11/01/2023,,,,,2230000000000000000,company92855998.com,Company92855998,Vatican City,Europe,,,,0,11/01/2023,,,,
8614,Sarah,Johnson,Signup,27/07/2023,01/07/2023,31/07/2023,07/01/2023,,,,,8890000000000000000,company7736750637.com,Company7736750637,Cuba,North America,,,,0,07/01/2023,,,,
8615,Ryan,Copeland,Request Demo,05/06/2023,01/06/2023,06/06/2023,06/01/2023,,,,,9790000000000000000,company6991859040.com,Company6991859040,Kiribati,Oceania,,,,0,06/01/2023,,,,
8620,Charles,Hubbard,Request Demo,09/08/2023,01/08/2023,10/08/2023,08/01/2023,,,,,14000000000000000000,company4978726561.com,Company4978726561,Slovenia,Europe,,,,0,08/01/2023,,,,
8625,Sandra,Morales,Signup,08/12/2023,01/12/2023,11/12/2023,12/01/2023,,,,,14700000000000000000,company5445456644.com,Company5445456644,Lesotho,Africa,,,,0,12/01/2023,,,,
8628,Natalie,Wagner,Request Demo,09/08/2023,01/08/2023,11/08/2023,08/01/2023,,,,,877000000000000000,company9226761883.com,Company9226761883,Kazakhstan,Asia,,,,0,08/01/2023,,,,
8631,Brandon,Stevens,Request Demo,17/08/2023,01/08/2023,25/09/2023,09/01/2023,,,,,7050000000000000000,company7478793761.com,Company7478793761,Serbia,Europe,,,,0,09/01/2023,,,,
8640,Julia,Fox,Events,22/07/2023,01/07/2023,04/08/2023,08/01/2023,,,,,4670000000000000000,company3202440432.com,Company3202440432,Saudi Arabia,Asia,,,,0,08/01/2023,,,,
8642,Allen,Khan,Request Demo,17/11/2023,01/11/2023,25/11/2023,11/01/2023,,,,,15000000000000000000,company35055516.com,Company35055516,Bhutan,Asia,,,,0,11/01/2023,,,,
8646,Brenda,Warren,Request Demo,19/04/2023,01/04/2023,29/07/2023,07/01/2023,,,,,12700000000000000000,company1648083303.com,Company1648083303,Germany,Europe,,,,0,07/01/2023,,,,
8653,Patrick,Wade,Signup,27/04/2023,01/04/2023,14/08/2023,08/01/2023,8/17/23,08/01/2023,,,2620000000000000000,company8924363143.com,Company8924363143,Guatemala,North America,opp492260494,Business Monthly,Closed Lost,500,08/01/2023,0,08/01/2023,,
8656,Robert,Burch,Signup,13/08/2023,01/08/2023,17/08/2023,08/01/2023,8/23/23,08/01/2023,10/26/23,10/01/2023,17700000000000000000,company3552954502.com,Company3552954502,Barbados,North America,opp4413442728,Free,Closed Won,0,08/01/2023,0,08/01/2023,2,10/01/2023
8661,Sherry,Howard,Signup,21/04/2023,01/04/2023,24/04/2023,04/01/2023,05/07/2023,05/01/2023,,,7510000000000000000,company6529733424.com,Company6529733424,Colombia,South America,opp7282428596,Free,Negotiation,0,04/01/2023,1,05/01/2023,,
8672,Emily,Day,Request Demo,28/02/2023,01/02/2023,05/03/2023,03/01/2023,,,,,2210000000000000000,company4388091041.com,Company4388091041,Iran,Asia,,,,0,03/01/2023,,,,
8673,Anthony,Murphy,Signup,16/02/2023,01/02/2023,21/02/2023,02/01/2023,,,,,15100000000000000000,company7333622795.com,Company7333622795,Vatican City,Europe,,,,0,02/01/2023,,,,
8677,Lee,Ruiz,Signup,07/01/2023,01/01/2023,11/01/2023,01/01/2023,,,,,18400000000000000000,company2286279397.com,Company2286279397,Chad,Africa,,,,0,01/01/2023,,,,
8679,Sean,Campbell,Request Demo,19/03/2023,01/03/2023,24/06/2023,06/01/2023,,,,,10200000000000000000,company3097224110.com,Company3097224110,Trinidad and Tobago,North America,,,,0,06/01/2023,,,,
8682,Amanda,Peters,3rd Party Data,03/06/2023,01/06/2023,30/07/2023,07/01/2023,7/31/23,07/01/2023,9/16/23,09/01/2023,12900000000000000000,company5323920960.com,Company5323920960,Ukraine,Europe,opp4676824564,Free,Closed Won,0,07/01/2023,0,07/01/2023,2,09/01/2023
8686,Elizabeth,Anderson,Request Demo,28/09/2023,01/09/2023,30/12/2023,12/01/2023,,,,,8500000000000000000,company703742779.com,Company703742779,San Marino,Europe,,,,0,12/01/2023,,,,
8688,Olivia,Petersen,Signup,01/10/2023,01/10/2023,03/10/2023,10/01/2023,,,,,12100000000000000000,company401979787.com,Company401979787,Switzerland,Europe,,,,0,10/01/2023,,,,
8691,Paula,Sullivan,Signup,28/09/2023,01/09/2023,16/12/2023,12/01/2023,,,,,15700000000000000000,company6195476907.com,Company6195476907,Albania,Europe,,,,0,12/01/2023,,,,
8695,Nathan,Cooper,Request Demo,21/07/2023,01/07/2023,29/07/2023,07/01/2023,,,,,6610000000000000000,company7164766588.com,Company7164766588,Uruguay,South America,,,,0,07/01/2023,,,,
8697,Amy,Morales,Signup,15/08/2023,01/08/2023,27/09/2023,09/01/2023,,,,,12300000000000000000,company3322416481.com,Company3322416481,Mexico,North America,,,,0,09/01/2023,,,,
8699,Karen,Cole,Request Demo,28/06/2023,01/06/2023,10/08/2023,08/01/2023,,,,,15200000000000000000,company5043967852.com,Company5043967852,Cuba,North America,,,,0,08/01/2023,,,,
8700,Emily,Merritt,Signup,14/02/2023,01/02/2023,16/02/2023,02/01/2023,2/23/23,02/01/2023,,,3200000000000000000,company2966852091.com,Company2966852091,Belarus,Europe,opp8087422839,Free,Closed Lost,0,02/01/2023,0,02/01/2023,,
8703,Kara,Rubio,Request Demo,03/06/2023,01/06/2023,15/08/2023,08/01/2023,,,,,6460000000000000000,company2746506185.com,Company2746506185,Armenia,Europe,,,,0,08/01/2023,,,,
8705,Ashley,Carey,Request Demo,15/11/2023,01/11/2023,28/12/2023,12/01/2023,,,,,18100000000000000000,company8920312361.com,Company8920312361,Romania,Europe,,,,0,12/01/2023,,,,
8706,Jane,Howell,Signup,05/05/2023,01/05/2023,25/05/2023,05/01/2023,,,,,16000000000000000000,company608578902.com,Company608578902,Cape Verde,Africa,,,,0,05/01/2023,,,,
8707,Matthew,Bush,Request Demo,11/11/2023,01/11/2023,14/11/2023,11/01/2023,,,,,3370000000000000000,company883858340.com,Company883858340,Bahamas,North America,,,,0,11/01/2023,,,,
8710,Diana,Porter,Signup,22/04/2023,01/04/2023,18/08/2023,08/01/2023,09/08/2023,09/01/2023,,,8860000000000000000,company126660680.com,Company126660680,Montenegro,Europe,opp5505069345,Free,Contract Signed,0,08/01/2023,1,09/01/2023,,
8711,Linda,Stout,3rd Party Data,18/03/2023,01/03/2023,24/03/2023,03/01/2023,,,,,5420000000000000000,company5502121586.com,Company5502121586,Spain,Europe,,,,0,03/01/2023,,,,
8715,Melissa,Giles,Request Demo,03/02/2023,01/02/2023,08/02/2023,02/01/2023,,,,,16100000000000000000,company6133298591.com,Company6133298591,Monaco,Europe,,,,0,02/01/2023,,,,
8717,Victor,Brown,Request Demo,25/08/2023,01/08/2023,31/10/2023,10/01/2023,11/06/2023,11/01/2023,,,4110000000000000000,company9421127208.com,Company9421127208,Bosnia and Herzegovina,Europe,opp559535461,Enterprise Monthly,Negotiation,1000,10/01/2023,1,11/01/2023,,
8718,Ernest,Pugh,Signup,08/08/2023,01/08/2023,10/10/2023,10/01/2023,,,,,4120000000000000000,company8575452315.com,Company8575452315,Tajikistan,Asia,,,,0,10/01/2023,,,,
8722,Tina,Hicks,Request Demo,29/12/2023,01/12/2023,30/12/2023,12/01/2023,,,,,3610000000000000000,company7023490132.com,Company7023490132,Colombia,South America,,,,0,12/01/2023,,,,
8725,Kevin,Burnett,Request Demo,25/05/2023,01/05/2023,26/05/2023,05/01/2023,,,,,7090000000000000000,company9627050530.com,Company9627050530,Cuba,North America,,,,0,05/01/2023,,,,
8728,Stephen,Smith,Signup,26/07/2023,01/07/2023,30/07/2023,07/01/2023,08/05/2023,08/01/2023,09/03/2023,09/01/2023,3850000000000000000,company1478263704.com,Company1478263704,Grenada,North America,opp7769651072,Professional Monthly,Closed Won,100,07/01/2023,1,08/01/2023,1,09/01/2023
8729,Angela,Gonzalez,Signup,05/12/2023,01/12/2023,06/12/2023,12/01/2023,,,,,623000000000000000,company5856284314.com,Company5856284314,Cyprus,Europe,,,,0,12/01/2023,,,,
8734,Joanne,Perry,Signup,22/11/2023,01/11/2023,14/12/2023,12/01/2023,12/18/23,12/01/2023,03/03/2024,03/01/2024,3260000000000000000,company2018677272.com,Company2018677272,Jamaica,North America,opp2136298921,Free,Closed Won,0,12/01/2023,0,12/01/2023,3,03/01/2024
8735,Elizabeth,Juarez,Request Demo,22/10/2023,01/10/2023,21/11/2023,11/01/2023,,,,,13200000000000000000,company6432180046.com,Company6432180046,Belgium,Europe,,,,0,11/01/2023,,,,
8736,Kaitlyn,Harris,Request Demo,27/03/2023,01/03/2023,31/03/2023,03/01/2023,,,,,419000000000000000,company1969921893.com,Company1969921893,Dominican Republic,North America,,,,0,03/01/2023,,,,
8739,Andrea,Morris,Signup,08/09/2023,01/09/2023,30/09/2023,09/01/2023,,,,,6670000000000000000,company7242237317.com,Company7242237317,Georgia,Europe,,,,0,09/01/2023,,,,
8745,Steven,Huang,Request Demo,04/05/2023,01/05/2023,07/05/2023,05/01/2023,05/10/2023,05/01/2023,,,903000000000000000,company8404874782.com,Company8404874782,Jamaica,North America,opp8785745678,Free,Legal,0,05/01/2023,0,05/01/2023,,
8747,Joseph,Strickland,Signup,19/06/2023,01/06/2023,23/06/2023,06/01/2023,,,,,13400000000000000000,company6737244841.com,Company6737244841,Jamaica,North America,,,,0,06/01/2023,,,,
8748,Mathew,Cline,Signup,03/07/2023,01/07/2023,31/07/2023,07/01/2023,,,,,9050000000000000000,company1569672311.com,Company1569672311,Albania,Europe,,,,0,07/01/2023,,,,
8753,Joanna,Taylor,Request Demo,25/07/2023,01/07/2023,29/07/2023,07/01/2023,8/22/23,08/01/2023,,,8020000000000000000,company1887516732.com,Company1887516732,Romania,Europe,opp5571063481,Professional Monthly,Contract Signed,100,07/01/2023,1,08/01/2023,,
8755,Alison,Acosta,Signup,17/04/2023,01/04/2023,22/07/2023,07/01/2023,,,,,9470000000000000000,company7599710822.com,Company7599710822,Nicaragua,North America,,,,0,07/01/2023,,,,
8759,Deborah,Phillips,Request Demo,11/01/2023,01/01/2023,14/01/2023,01/01/2023,02/09/2023,02/01/2023,,,2100000000000000000,company4432941861.com,Company4432941861,Hungary,Europe,opp1511239874,Free,Disqualified,0,01/01/2023,1,02/01/2023,,
8767,Jessica,Rhodes,Request Demo,24/09/2023,01/09/2023,29/09/2023,09/01/2023,,,,,14900000000000000000,company4152852486.com,Company4152852486,Tuvalu,Oceania,,,,0,09/01/2023,,,,
8769,William,Brooks,Request Demo,16/05/2023,01/05/2023,20/05/2023,05/01/2023,06/05/2023,06/01/2023,,,7800000000000000000,company4174682115.com,Company4174682115,Sweden,Europe,opp7909866980,Professional Monthly,Negotiation,100,05/01/2023,1,06/01/2023,,
8772,Charles,Soto,Signup,12/10/2023,01/10/2023,16/10/2023,10/01/2023,10/27/23,10/01/2023,,,10300000000000000000,company5873692360.com,Company5873692360,Azerbaijan,Europe,opp6929020609,Free,Negotiation,0,10/01/2023,0,10/01/2023,,
8775,Rebecca,Wallace,Signup,15/08/2023,01/08/2023,20/08/2023,08/01/2023,,,,,5840000000000000000,company2526690022.com,Company2526690022,Kenya,Africa,,,,0,08/01/2023,,,,
8777,Christina,Rodriguez,Gated Content,02/11/2023,01/11/2023,05/11/2023,11/01/2023,11/21/23,11/01/2023,,,14300000000000000000,company2626649346.com,Company2626649346,Romania,Europe,opp1287400243,Professional Monthly,Closed Lost,100,11/01/2023,0,11/01/2023,,
8781,Patrick,Daniels,Signup,05/12/2023,01/12/2023,08/12/2023,12/01/2023,,,,,9980000000000000000,company3244877578.com,Company3244877578,Cuba,North America,,,,0,12/01/2023,,,,
8783,Donald,Green,Events,03/05/2023,01/05/2023,27/05/2023,05/01/2023,,,,,132000000000000000,company2116239816.com,Company2116239816,Croatia,Europe,,,,0,05/01/2023,,,,
8786,Katherine,Clarke,Signup,06/12/2023,01/12/2023,11/12/2023,12/01/2023,12/18/23,12/01/2023,,,13200000000000000000,company8446515138.com,Company8446515138,Romania,Europe,opp9203044991,Business Monthly,Closed Lost,500,12/01/2023,0,12/01/2023,,
8790,Tanner,Kelly,Gated Content,22/05/2023,01/05/2023,02/07/2023,07/01/2023,,,,,9120000000000000000,company4882300512.com,Company4882300512,Haiti,North America,,,,0,07/01/2023,,,,
8796,James,Andrews,Request Demo,12/10/2023,01/10/2023,15/10/2023,10/01/2023,10/20/23,10/01/2023,,,17100000000000000000,company3168711801.com,Company3168711801,Belarus,Europe,opp4070111852,Professional Monthly,Legal,100,10/01/2023,0,10/01/2023,,
8800,Jennifer,Beard,3rd Party Data,05/01/2023,01/01/2023,24/01/2023,01/01/2023,,,,,1480000000000000000,company1707489752.com,Company1707489752,Denmark,Europe,,,,0,01/01/2023,,,,
8804,Rachel,Garcia,Request Demo,16/04/2023,01/04/2023,21/04/2023,04/01/2023,,,,,4990000000000000000,company5356420023.com,Company5356420023,Cape Verde,Africa,,,,0,04/01/2023,,,,
8805,Michael,Franco,Request Demo,09/08/2023,01/08/2023,01/12/2023,12/01/2023,12/08/2023,12/01/2023,,,14500000000000000000,company8664549350.com,Company8664549350,Luxembourg,Europe,opp5984915035,Free,Negotiation,0,12/01/2023,0,12/01/2023,,
8807,Timothy,Kelly,Signup,06/06/2023,01/06/2023,21/06/2023,06/01/2023,,,,,4070000000000000000,company8155638816.com,Company8155638816,Egypt,Africa,,,,0,06/01/2023,,,,
8817,Paul,Fernandez,Signup,12/05/2023,01/05/2023,13/05/2023,05/01/2023,,,,,15000000000000000000,company2532895587.com,Company2532895587,Germany,Europe,,,,0,05/01/2023,,,,
8824,Danny,Cross,Request Demo,18/11/2023,01/11/2023,30/11/2023,11/01/2023,,,,,16900000000000000000,company9697770497.com,Company9697770497,Azerbaijan,Europe,,,,0,11/01/2023,,,,
8825,Jeffrey,Simpson,Signup,12/04/2023,01/04/2023,14/04/2023,04/01/2023,05/04/2023,05/01/2023,06/09/2023,06/01/2023,4220000000000000000,company268821009.com,Company268821009,Guatemala,North America,opp2338118341,Enterprise Monthly,Closed Won,1000,04/01/2023,1,05/01/2023,1,06/01/2023
8830,Tina,Cook,Request Demo,07/11/2023,01/11/2023,09/11/2023,11/01/2023,,,,,16500000000000000000,company6153812511.com,Company6153812511,Croatia,Europe,,,,0,11/01/2023,,,,
8843,Jamie,Maldonado,Request Demo,23/11/2023,01/11/2023,27/11/2023,11/01/2023,11/30/23,11/01/2023,,,4040000000000000000,company13857934.com,Company13857934,Malta,Europe,opp3080329435,Free,Disqualified,0,11/01/2023,0,11/01/2023,,
8844,Alex,Davidson,Signup,26/11/2023,01/11/2023,30/11/2023,11/01/2023,12/28/23,12/01/2023,2/18/24,02/01/2024,12600000000000000000,company8560351676.com,Company8560351676,Canada,North America,opp2954507968,Professional Monthly,Closed Won,100,11/01/2023,1,12/01/2023,2,02/01/2024
8846,James,Patterson,Gated Content,26/08/2023,01/08/2023,29/08/2023,08/01/2023,,,,,16400000000000000000,company2940530222.com,Company2940530222,Macedonia,Europe,,,,0,08/01/2023,,,,
8847,John,Mcdowell,Gated Content,08/01/2023,01/01/2023,20/02/2023,02/01/2023,,,,,17900000000000000000,company7106950510.com,Company7106950510,Belarus,Europe,,,,0,02/01/2023,,,,
8848,Debbie,Villegas,Signup,05/07/2023,01/07/2023,27/08/2023,08/01/2023,,,,,7690000000000000000,company8701661979.com,Company8701661979,Austria,Europe,,,,0,08/01/2023,,,,
8849,Anna,Johnson,Request Demo,25/01/2023,01/01/2023,28/01/2023,01/01/2023,02/04/2023,02/01/2023,,,588000000000000000,company6602821034.com,Company6602821034,Hungary,Europe,opp1232463268,Professional Monthly,Closed Lost,100,01/01/2023,1,02/01/2023,,
8851,Sharon,Robinson,3rd Party Data,10/10/2023,01/10/2023,11/10/2023,10/01/2023,03/03/2024,03/01/2024,,,9250000000000000000,company9162051465.com,Company9162051465,China,Asia,opp5471503562,Free,Closed Lost,0,10/01/2023,5,03/01/2024,,
8853,Cynthia,Conley,Signup,01/02/2023,01/02/2023,05/02/2023,02/01/2023,,,,,16300000000000000000,company4022428607.com,Company4022428607,Austria,Europe,,,,0,02/01/2023,,,,
8855,James,Lyons,Request Demo,04/07/2023,01/07/2023,14/08/2023,08/01/2023,8/20/23,08/01/2023,11/04/2023,11/01/2023,9650000000000000000,company536970474.com,Company536970474,Mexico,North America,opp6274604149,Free,Closed Won,0,08/01/2023,0,08/01/2023,3,11/01/2023
8856,Emily,Jackson,Request Demo,15/03/2023,01/03/2023,16/03/2023,03/01/2023,,,,,8520000000000000000,company1110919020.com,Company1110919020,Cuba,North America,,,,0,03/01/2023,,,,
8859,Garrett,Powell,Signup,09/12/2023,01/12/2023,10/12/2023,12/01/2023,,,,,6870000000000000000,company1428518782.com,Company1428518782,Poland,Europe,,,,0,12/01/2023,,,,
8862,Bonnie,Daniel,Signup,09/11/2023,01/11/2023,10/11/2023,11/01/2023,,,,,12900000000000000000,company2490880582.com,Company2490880582,Panama,North America,,,,0,11/01/2023,,,,
8863,Daniel,Ball,Request Demo,15/10/2023,01/10/2023,20/10/2023,10/01/2023,,,,,13700000000000000000,company494228054.com,Company494228054,Cuba,North America,,,,0,10/01/2023,,,,
8867,Caitlin,Richard,Signup,16/08/2023,01/08/2023,17/08/2023,08/01/2023,,,,,7460000000000000000,company2101477462.com,Company2101477462,US,North America,,,,0,08/01/2023,,,,
8878,Mary,Strickland,Request Demo,26/01/2023,01/01/2023,28/01/2023,01/01/2023,,,,,10300000000000000000,company8387898414.com,Company8387898414,Moldova,Europe,,,,0,01/01/2023,,,,
8888,Victoria,Harrington,Signup,31/05/2023,01/05/2023,20/08/2023,08/01/2023,8/25/23,08/01/2023,,,4560000000000000000,company7408556554.com,Company7408556554,Ireland,Europe,opp3441802804,Business Monthly,Closed Lost,500,08/01/2023,0,08/01/2023,,
8892,Alexandra,Martin,Gated Content,24/04/2023,01/04/2023,16/08/2023,08/01/2023,8/26/23,08/01/2023,,,14500000000000000000,company156892080.com,Company156892080,France,Europe,opp4841269415,Free,Contract Signed,0,08/01/2023,0,08/01/2023,,
8894,Doris,Butler,Request Demo,21/09/2023,01/09/2023,24/09/2023,09/01/2023,,,,,1460000000000000000,company5272814855.com,Company5272814855,Austria,Europe,,,,0,09/01/2023,,,,
8903,Richard,Liu,Request Demo,10/03/2023,01/03/2023,13/03/2023,03/01/2023,,,,,3850000000000000000,company3642458721.com,Company3642458721,India,Asia,,,,0,03/01/2023,,,,
8907,Chad,Nielsen,Request Demo,28/06/2023,01/06/2023,06/09/2023,09/01/2023,,,,,812000000000000000,company406159790.com,Company406159790,Gabon,Africa,,,,0,09/01/2023,,,,
8908,Katherine,Booth,Signup,12/02/2023,01/02/2023,14/02/2023,02/01/2023,,,,,6100000000000000000,company7302056957.com,Company7302056957,Uganda,Africa,,,,0,02/01/2023,,,,
8910,Mario,Salazar,Signup,12/03/2023,01/03/2023,26/06/2023,06/01/2023,11/07/2023,11/01/2023,11/14/23,11/01/2023,11500000000000000000,company5332057749.com,Company5332057749,Cyprus,Europe,opp8103254442,Business Monthly,Closed Won,500,06/01/2023,5,11/01/2023,0,11/01/2023
8914,Sarah,Holland,Request Demo,17/09/2023,01/09/2023,31/12/2023,12/01/2023,1/19/24,01/01/2024,,,1620000000000000000,company8590322309.com,Company8590322309,Albania,Europe,opp4258477704,Free,Discovery,0,12/01/2023,1,01/01/2024,,
8916,Mariah,Sexton,3rd Party Data,02/12/2023,01/12/2023,17/12/2023,12/01/2023,,,,,10700000000000000000,company6654336505.com,Company6654336505,CZ,Europe,,,,0,12/01/2023,,,,
8920,David,Perez,Signup,26/03/2023,01/03/2023,30/03/2023,03/01/2023,,,,,5260000000000000000,company3203213224.com,Company3203213224,Croatia,Europe,,,,0,03/01/2023,,,,
8923,Joshua,Walton,Signup,12/11/2023,01/11/2023,17/11/2023,11/01/2023,,,,,9710000000000000000,company2002994531.com,Company2002994531,Morocco,Africa,,,,0,11/01/2023,,,,
8926,Amy,Mitchell,Request Demo,17/12/2023,01/12/2023,20/12/2023,12/01/2023,12/27/23,12/01/2023,,,6450000000000000000,company4702441634.com,Company4702441634,Vatican City,Europe,opp2072463647,Free,Closed Lost,0,12/01/2023,0,12/01/2023,,
8932,Donna,Robinson,Signup,12/04/2023,01/04/2023,01/07/2023,07/01/2023,,,,,11200000000000000000,company5317232185.com,Company5317232185,Hungary,Europe,,,,0,07/01/2023,,,,
8933,Michael,Jones,Request Demo,27/02/2023,01/02/2023,27/03/2023,03/01/2023,04/11/2023,04/01/2023,05/10/2023,05/01/2023,847000000000000000,company2790597788.com,Company2790597788,Andorra,Europe,opp3260097511,Professional Monthly,Closed Won,100,03/01/2023,1,04/01/2023,1,05/01/2023
8938,Scott,Ward,Gated Content,20/11/2023,01/11/2023,25/11/2023,11/01/2023,12/01/2023,12/01/2023,12/12/2023,12/01/2023,4760000000000000000,company4359761857.com,Company4359761857,Honduras,North America,opp3787008170,Free,Closed Won,0,11/01/2023,1,12/01/2023,0,12/01/2023
8939,Charles,Preston,Signup,25/05/2023,01/05/2023,28/05/2023,05/01/2023,,,,,3120000000000000000,company8091342563.com,Company8091342563,Iran,Asia,,,,0,05/01/2023,,,,
8942,Kristina,Carroll,Signup,30/08/2023,01/08/2023,25/11/2023,11/01/2023,,,,,5540000000000000000,company8614180581.com,Company8614180581,Bahrain,Asia,,,,0,11/01/2023,,,,
8945,David,White,Request Demo,06/06/2023,01/06/2023,11/06/2023,06/01/2023,6/13/23,06/01/2023,06/01/2023,06/01/2023,12900000000000000000,company9746521409.com,Company9746521409,Estonia,Europe,opp8895403465,Enterprise Monthly,Closed Won,1000,06/01/2023,0,06/01/2023,0,06/01/2023
8946,Eric,Huerta,Signup,12/06/2023,01/06/2023,15/06/2023,06/01/2023,,,,,3860000000000000000,company483617416.com,Company483617416,US,North America,,,,0,06/01/2023,,,,
8948,Keith,Jacobs,Signup,01/10/2023,01/10/2023,03/10/2023,10/01/2023,11/01/2023,11/01/2023,,,3880000000000000000,company6366574682.com,Company6366574682,San Marino,Europe,opp1364574510,Professional Monthly,Disqualified,100,10/01/2023,1,11/01/2023,,
8953,Stephen,Petty,Signup,13/02/2023,01/02/2023,12/04/2023,04/01/2023,,,,,3000000000000000000,company6608487988.com,Company6608487988,Armenia,Europe,,,,0,04/01/2023,,,,
8955,Sarah,Nelson,Request Demo,16/08/2023,01/08/2023,20/08/2023,08/01/2023,,,,,10900000000000000000,company5147250782.com,Company5147250782,El Salvador,North America,,,,0,08/01/2023,,,,
8959,Ian,Garcia,Request Demo,22/12/2023,01/12/2023,23/12/2023,12/01/2023,12/25/23,12/01/2023,,,11800000000000000000,company2183938568.com,Company2183938568,Cuba,North America,opp9368137346,Professional Monthly,Negotiation,100,12/01/2023,0,12/01/2023,,
8961,Seth,Richards,Signup,13/09/2023,01/09/2023,16/09/2023,09/01/2023,9/24/23,09/01/2023,,,6320000000000000000,company8279699293.com,Company8279699293,Iran,Asia,opp4654004313,Professional Monthly,Disqualified,100,09/01/2023,0,09/01/2023,,
